mean1,std1,n1,dim1,dist1,mean2,std2,n2,dim2,dist2,time_pald_numpy,bound_pald_numpy
1,1,210,1,normal,76,21,610,1,normal,17.94794464111328,0.0027192244201239115
1,1,310,1,normal,76,21,610,1,normal,22.77640986442566,0.002469282360752463
1,1,310,1,normal,76,21,610,1,normal,22.877869367599487,0.0024756669088956858
1,1,310,1,normal,76,21,610,1,normal,22.852632761001587,0.0024755722846456466
1,1,310,1,normal,76,21,610,1,normal,22.82236099243164,0.0024767929546972
1,1,310,1,normal,76,21,610,1,normal,22.764344930648804,0.002473323012139984
1,1,410,1,normal,76,21,610,1,normal,28.421444177627563,0.002263495945043447
1,1,410,1,normal,76,21,610,1,normal,28.23672318458557,0.0022675209606344464
1,1,410,1,normal,76,21,610,1,normal,28.260945796966553,0.0022648347310996277
1,1,410,1,normal,76,21,610,1,normal,28.378737449645996,0.002261914481993979
1,1,410,1,normal,76,21,610,1,normal,28.27198362350464,0.0022628078031087513
1,1,510,1,normal,76,21,610,1,normal,34.91612267494202,0.0020900086926797677
1,1,510,1,normal,76,21,610,1,normal,34.79504704475403,0.0020934406909511793
1,1,510,1,normal,76,21,610,1,normal,34.86859154701233,0.0020919903547399732
1,1,510,1,normal,76,21,610,1,normal,34.81579780578613,0.00209257209896343
1,1,510,1,normal,76,21,610,1,normal,34.71815872192383,0.002097411577167268
1,1,610,1,normal,76,21,610,1,normal,41.60449433326721,0.0019407748349126543
1,1,610,1,normal,76,21,610,1,normal,41.76744031906128,0.0019413534211590781
1,1,610,1,normal,76,21,610,1,normal,41.73312282562256,0.001946589410821849
1,1,610,1,normal,76,21,610,1,normal,41.63148498535156,0.0019442603885469738
1,1,610,1,normal,76,21,610,1,normal,41.78239130973816,0.0019429150742966577
1,1,710,1,normal,76,21,610,1,normal,49.1821973323822,0.001813038815902575
1,1,710,1,normal,76,21,610,1,normal,49.30470895767212,0.0018153668675233666
1,1,710,1,normal,76,21,610,1,normal,49.29553961753845,0.0018165254343854792
1,1,710,1,normal,76,21,610,1,normal,49.370630741119385,0.0018153271772959395
1,1,710,1,normal,76,21,610,1,normal,49.38208031654358,0.0018123671733160714
1,1,810,1,normal,76,21,610,1,normal,57.83689737319946,0.0017019524536373517
1,1,810,1,normal,76,21,610,1,normal,57.719550371170044,0.001703964760509064
1,1,810,1,normal,76,21,610,1,normal,57.72324466705322,0.0017035886102585193
1,1,810,1,normal,76,21,610,1,normal,57.78982996940613,0.0017048135760900445
1,1,810,1,normal,76,21,610,1,normal,57.90095567703247,0.0017026048355098275
1,1,910,1,normal,76,21,610,1,normal,66.32894587516785,0.0016044844070129878
1,1,910,1,normal,76,21,610,1,normal,66.49254655838013,0.0016049156154737034
1,1,910,1,normal,76,21,610,1,normal,66.53527593612671,0.0016035409277193819
1,1,910,1,normal,76,21,610,1,normal,66.48042917251587,0.001604952141022038
1,1,910,1,normal,76,21,610,1,normal,66.56868767738342,0.0016024734943883895
1,1,10,1,normal,76,21,710,1,normal,13.718619108200073,0.003022239322235815
1,1,10,1,normal,76,21,710,1,normal,13.738197326660156,0.0030198596900345652
1,1,10,1,normal,76,21,710,1,normal,13.726648330688477,0.0030175789075324233
1,1,10,1,normal,76,21,710,1,normal,13.640872716903687,0.003016897582475842
1,1,10,1,normal,76,21,710,1,normal,13.682360410690308,0.0030188506746408475
1,1,110,1,normal,76,21,710,1,normal,17.87313938140869,0.0027056418026553484
1,1,110,1,normal,76,21,710,1,normal,17.959206581115723,0.0026966913707357474
1,1,110,1,normal,76,21,710,1,normal,17.848857879638672,0.0027048304329765757
1,1,110,1,normal,76,21,710,1,normal,17.96117854118347,0.00270719741594558
1,1,110,1,normal,76,21,710,1,normal,17.909976720809937,0.0027021891654807947
1,1,210,1,normal,76,21,710,1,normal,22.864619970321655,0.002464674174525245
1,1,210,1,normal,76,21,710,1,normal,22.755131244659424,0.00246334086817444
1,1,210,1,normal,76,21,710,1,normal,22.86511516571045,0.0024596128189832097
1,1,210,1,normal,76,21,710,1,normal,22.752692461013794,0.002460590560391598
1,1,210,1,normal,76,21,710,1,normal,22.810548067092896,0.0024631178105952636
1,1,310,1,normal,76,21,710,1,normal,28.402286529541016,0.002260548428256799
1,1,310,1,normal,76,21,710,1,normal,28.394548892974854,0.0022592672005462204
1,1,310,1,normal,76,21,710,1,normal,28.309101581573486,0.002261274341169542
1,1,310,1,normal,76,21,710,1,normal,28.405858039855957,0.002265645873011519
1,1,310,1,normal,76,21,710,1,normal,28.30904483795166,0.002259702894630092
1,1,410,1,normal,76,21,710,1,normal,34.87644982337952,0.0020907029989699517
1,1,410,1,normal,76,21,710,1,normal,34.73832845687866,0.00209197004207634
1,1,410,1,normal,76,21,710,1,normal,34.831225872039795,0.0020932445429747717
1,1,410,1,normal,76,21,710,1,normal,34.904074907302856,0.0020907319208503796
1,1,410,1,normal,76,21,710,1,normal,34.79515242576599,0.0020937614453201843
1,1,510,1,normal,76,21,710,1,normal,41.76407599449158,0.0019425974151927438
1,1,510,1,normal,76,21,710,1,normal,41.74190807342529,0.0019450050007142926
1,1,510,1,normal,76,21,710,1,normal,41.65731191635132,0.001940810089068017
1,1,510,1,normal,76,21,710,1,normal,41.94179916381836,0.0019423536069722719
1,1,510,1,normal,76,21,710,1,normal,41.699578285217285,0.0019422943516043821
1,1,610,1,normal,76,21,710,1,normal,49.23828911781311,0.0018169630127574232
1,1,610,1,normal,76,21,710,1,normal,49.42918348312378,0.0018157992244070902
1,1,610,1,normal,76,21,710,1,normal,49.25477862358093,0.0018157094031091862
1,1,610,1,normal,76,21,710,1,normal,49.13289785385132,0.001817697092372118
1,1,610,1,normal,76,21,710,1,normal,49.22537279129028,0.001813609737170024
1,1,710,1,normal,76,21,710,1,normal,57.69856262207031,0.001707142654706938
1,1,710,1,normal,76,21,710,1,normal,57.6272349357605,0.001702696283228546
1,1,710,1,normal,76,21,710,1,normal,57.76588416099548,0.00170703763878844
1,1,710,1,normal,76,21,710,1,normal,57.94849729537964,0.0017074535713472977
1,1,710,1,normal,76,21,710,1,normal,57.62935471534729,0.0017038275124375318
1,1,810,1,normal,76,21,710,1,normal,66.62268257141113,0.0016063709119751885
1,1,810,1,normal,76,21,710,1,normal,67.06905007362366,0.0016069528348072453
1,1,810,1,normal,76,21,710,1,normal,66.74119186401367,0.0016051578319347028
1,1,810,1,normal,76,21,710,1,normal,66.57964944839478,0.001608836218334444
1,1,810,1,normal,76,21,710,1,normal,66.67769169807434,0.0016082084030026667
1,1,910,1,normal,76,21,710,1,normal,76.68913650512695,0.0015201307753673027
1,1,910,1,normal,76,21,710,1,normal,76.20102000236511,0.001520749029610432
1,1,910,1,normal,76,21,710,1,normal,76.4236536026001,0.001518969388343226
1,1,910,1,normal,76,21,710,1,normal,76.58152508735657,0.001519846154378965
1,1,910,1,normal,76,21,710,1,normal,76.5509684085846,0.0015193171111921786
1,1,10,1,normal,76,21,810,1,normal,18.034212827682495,0.002710496736776486
1,1,10,1,normal,76,21,810,1,normal,18.0386803150177,0.0026996377094077933
1,1,10,1,normal,76,21,810,1,normal,17.957979917526245,0.0027012673500307455
1,1,10,1,normal,76,21,810,1,normal,17.9589262008667,0.00270207585701692
1,1,10,1,normal,76,21,810,1,normal,17.986104249954224,0.0027075080023827415
1,1,110,1,normal,76,21,810,1,normal,22.857229471206665,0.0024465133211518364
1,1,110,1,normal,76,21,810,1,normal,22.84508991241455,0.00244676245858316
1,1,110,1,normal,76,21,810,1,normal,22.82461643218994,0.00244501854843445
1,1,110,1,normal,76,21,810,1,normal,22.939370155334473,0.002449396954313693
1,1,110,1,normal,76,21,810,1,normal,22.847989559173584,0.002450146133247761
1,1,210,1,normal,76,21,810,1,normal,28.38524889945984,0.0022490077327266414
1,1,210,1,normal,76,21,810,1,normal,28.38927435874939,0.002254311081318648
1,1,210,1,normal,76,21,810,1,normal,28.389003038406372,0.002249338688604501
1,1,210,1,normal,76,21,810,1,normal,28.25823950767517,0.0022524655409883808
1,1,210,1,normal,76,21,810,1,normal,28.339836359024048,0.002251867817327015
1,1,310,1,normal,76,21,810,1,normal,34.93133568763733,0.0020859984192241076
1,1,310,1,normal,76,21,810,1,normal,34.92154860496521,0.0020860893514362956
1,1,310,1,normal,76,21,810,1,normal,34.81570649147034,0.0020843152213337085
1,1,310,1,normal,76,21,810,1,normal,34.927411794662476,0.0020826060423546552
1,1,310,1,normal,76,21,810,1,normal,34.79288959503174,0.00208343780728604
1,1,410,1,normal,76,21,810,1,normal,41.70958495140076,0.0019401430033216403
1,1,410,1,normal,76,21,810,1,normal,41.66808485984802,0.0019413271123202766
1,1,410,1,normal,76,21,810,1,normal,41.647597312927246,0.0019399808664813541
1,1,410,1,normal,76,21,810,1,normal,41.60029697418213,0.0019442002332916133
1,1,410,1,normal,76,21,810,1,normal,41.54629898071289,0.0019376652784516806
1,1,510,1,normal,76,21,810,1,normal,49.375789642333984,0.0018167992742020116
1,1,510,1,normal,76,21,810,1,normal,49.35172200202942,0.0018176011579844938
1,1,510,1,normal,76,21,810,1,normal,49.23335933685303,0.0018163004618872432
1,1,510,1,normal,76,21,810,1,normal,49.260865449905396,0.0018152680952519388
1,1,510,1,normal,76,21,810,1,normal,49.34613513946533,0.0018166607505895923
1,1,610,1,normal,76,21,810,1,normal,57.8365843296051,0.0017055692141446552
1,1,610,1,normal,76,21,810,1,normal,57.61371302604675,0.001704915549545168
1,1,610,1,normal,76,21,810,1,normal,57.90223479270935,0.0017078432015475477
1,1,610,1,normal,76,21,810,1,normal,57.73485326766968,0.0017070631160421448
1,1,610,1,normal,76,21,810,1,normal,57.87828588485718,0.0017070716459985636
1,1,710,1,normal,76,21,810,1,normal,66.63697266578674,0.001609330414784503
1,1,710,1,normal,76,21,810,1,normal,66.85242366790771,0.0016076609935330643
1,1,710,1,normal,76,21,810,1,normal,66.77112674713135,0.00160882919536385
1,1,710,1,normal,76,21,810,1,normal,67.14858770370483,0.0016074451283846628
1,1,710,1,normal,76,21,810,1,normal,67.07465291023254,0.0016061936122325838
1,1,810,1,normal,76,21,810,1,normal,89.62760281562805,0.0015221361583573612
1,1,810,1,normal,76,21,810,1,normal,111.44867753982544,0.0015231349932559996
1,1,810,1,normal,76,21,810,1,normal,112.00250506401062,0.001521510323933316
1,1,810,1,normal,76,21,810,1,normal,112.49919438362122,0.0015196719266527584
1,1,810,1,normal,76,21,810,1,normal,112.12415909767151,0.0015203157589880015
1,1,910,1,normal,76,21,810,1,normal,127.23027467727661,0.0014446045802373594
1,1,910,1,normal,76,21,810,1,normal,127.79360818862915,0.0014434558632908658
1,1,910,1,normal,76,21,810,1,normal,127.25721216201782,0.0014434362016689795
1,1,910,1,normal,76,21,810,1,normal,126.54843926429749,0.0014443852682404846
1,1,910,1,normal,76,21,810,1,normal,127.78980207443237,0.0014427690861121775
1,1,10,1,normal,76,21,910,1,normal,33.37383198738098,0.0024546353828343585
1,1,10,1,normal,76,21,910,1,normal,33.024317264556885,0.0024528171784174496
1,1,10,1,normal,76,21,910,1,normal,33.01252341270447,0.0024564147817774116
1,1,10,1,normal,76,21,910,1,normal,33.09843468666077,0.002453679273623642
1,1,10,1,normal,76,21,910,1,normal,32.94112515449524,0.002452301127058394
1,1,110,1,normal,76,21,910,1,normal,41.02796792984009,0.0022417559831972365
1,1,110,1,normal,76,21,910,1,normal,40.90246629714966,0.0022414233452447666
1,1,110,1,normal,76,21,910,1,normal,41.4118115901947,0.0022421825615613292
1,1,110,1,normal,76,21,910,1,normal,41.815407037734985,0.0022464489268995023
1,1,110,1,normal,76,21,910,1,normal,40.99570345878601,0.002240853098907743
1,1,210,1,normal,76,21,910,1,normal,50.42928218841553,0.0020793955485094336
1,1,210,1,normal,76,21,910,1,normal,50.6538188457489,0.0020768008412109604
1,1,210,1,normal,76,21,910,1,normal,50.47655487060547,0.002071965206261288
1,1,210,1,normal,76,21,910,1,normal,50.84123158454895,0.0020742574815064765
1,1,210,1,normal,76,21,910,1,normal,50.79584550857544,0.0020750440484321596
1,1,310,1,normal,76,21,910,1,normal,61.01057696342468,0.0019324805608119536
1,1,310,1,normal,76,21,910,1,normal,60.849966049194336,0.0019346475349135567
1,1,310,1,normal,76,21,910,1,normal,60.70505619049072,0.001934495372952541
1,1,310,1,normal,76,21,910,1,normal,60.679792165756226,0.0019369286583161291
1,1,310,1,normal,76,21,910,1,normal,61.290345430374146,0.0019316975726956795
1,1,410,1,normal,76,21,910,1,normal,71.5843813419342,0.0018099404585244351
1,1,410,1,normal,76,21,910,1,normal,71.54555535316467,0.0018110688196994586
1,1,410,1,normal,76,21,910,1,normal,71.71811008453369,0.0018136808979611024
1,1,410,1,normal,76,21,910,1,normal,71.91760563850403,0.0018090441263428753
1,1,410,1,normal,76,21,910,1,normal,73.03248023986816,0.0018123677662736366
1,1,510,1,normal,76,21,910,1,normal,84.36368060112,0.0017055129907364457
1,1,510,1,normal,76,21,910,1,normal,84.30809426307678,0.0017032593617383998
1,1,510,1,normal,76,21,910,1,normal,84.87486433982849,0.0017055647777353402
1,1,510,1,normal,76,21,910,1,normal,84.16448140144348,0.0017070041907536959
1,1,510,1,normal,76,21,910,1,normal,85.57257914543152,0.0017053110627760681
1,1,610,1,normal,76,21,910,1,normal,97.72729349136353,0.001605989498152591
1,1,610,1,normal,76,21,910,1,normal,97.16783690452576,0.0016080775538750683
1,1,610,1,normal,76,21,910,1,normal,97.63712906837463,0.0016100283992441567
1,1,610,1,normal,76,21,910,1,normal,97.86189246177673,0.001608801271487145
1,1,610,1,normal,76,21,910,1,normal,97.59207487106323,0.0016074896254520672
1,1,710,1,normal,76,21,910,1,normal,111.9468207359314,0.0015236818952381664
1,1,710,1,normal,76,21,910,1,normal,112.92483949661255,0.0015231470366676527
1,1,710,1,normal,76,21,910,1,normal,111.34663796424866,0.0015238555600962387
1,1,710,1,normal,76,21,910,1,normal,111.5765483379364,0.0015216484483743969
1,1,710,1,normal,76,21,910,1,normal,111.85942363739014,0.0015226658280148226
1,1,810,1,normal,76,21,910,1,normal,127.33357357978821,0.0014439548414803595
1,1,810,1,normal,76,21,910,1,normal,126.85474610328674,0.0014456868143899206
1,1,810,1,normal,76,21,910,1,normal,127.35680079460144,0.0014450739935625383
1,1,810,1,normal,76,21,910,1,normal,127.81415891647339,0.0014434924947811015
1,1,810,1,normal,76,21,910,1,normal,127.57559847831726,0.0014455464766763564
1,1,910,1,normal,76,21,910,1,normal,143.93672156333923,0.0013757076482954812
1,1,910,1,normal,76,21,910,1,normal,143.78231120109558,0.0013749482682507373
1,1,910,1,normal,76,21,910,1,normal,110.82531452178955,0.0013755983398370446
1,1,910,1,normal,76,21,910,1,normal,99.61577129364014,0.0013746228378788627
1,1,910,1,normal,76,21,910,1,normal,99.10178399085999,0.0013743213988864358
1,1,10,1,normal,76,41,10,1,normal,0.015218734741210938,0.05319499961639705
1,1,10,1,normal,76,41,10,1,normal,0.00894784927368164,0.053833433132814724
1,1,10,1,normal,76,41,10,1,normal,0.008956193923950195,0.053956712684349005
1,1,10,1,normal,76,41,10,1,normal,0.008996725082397461,0.05355812875848067
1,1,10,1,normal,76,41,10,1,normal,0.00896596908569336,0.05398272467090896
1,1,110,1,normal,76,41,10,1,normal,0.33495426177978516,0.013078253300917915
1,1,110,1,normal,76,41,10,1,normal,0.3302750587463379,0.013046601709729733
1,1,110,1,normal,76,41,10,1,normal,0.33137989044189453,0.013091537824581462
1,1,110,1,normal,76,41,10,1,normal,0.32812952995300293,0.01294479517283111
1,1,110,1,normal,76,41,10,1,normal,0.3323383331298828,0.013078666688269135
1,1,210,1,normal,76,41,10,1,normal,1.1770813465118408,0.008062473308937156
1,1,210,1,normal,76,41,10,1,normal,1.1672990322113037,0.007969501315176892
1,1,210,1,normal,76,41,10,1,normal,1.1703567504882812,0.008012250474489446
1,1,210,1,normal,76,41,10,1,normal,1.1689701080322266,0.007957842920730165
1,1,210,1,normal,76,41,10,1,normal,1.199167251586914,0.008077969586271012
1,1,310,1,normal,76,41,10,1,normal,2.5858418941497803,0.005922096227586279
1,1,310,1,normal,76,41,10,1,normal,2.5355920791625977,0.00591305022501167
1,1,310,1,normal,76,41,10,1,normal,2.5425539016723633,0.005921672329976356
1,1,310,1,normal,76,41,10,1,normal,2.5395286083221436,0.005914242283999847
1,1,310,1,normal,76,41,10,1,normal,2.545974016189575,0.0059348939397853295
1,1,410,1,normal,76,41,10,1,normal,4.433665990829468,0.004732356251197103
1,1,410,1,normal,76,41,10,1,normal,4.433634996414185,0.004727480017604383
1,1,410,1,normal,76,41,10,1,normal,4.419851064682007,0.004738385595918895
1,1,410,1,normal,76,41,10,1,normal,4.43494987487793,0.004707938245402278
1,1,410,1,normal,76,41,10,1,normal,4.435571670532227,0.004712306117338983
1,1,510,1,normal,76,41,10,1,normal,7.0697410106658936,0.0039608642035303355
1,1,510,1,normal,76,41,10,1,normal,7.0940306186676025,0.00397036700868535
1,1,510,1,normal,76,41,10,1,normal,7.094783544540405,0.003962725692563008
1,1,510,1,normal,76,41,10,1,normal,7.04904842376709,0.003969274690410604
1,1,510,1,normal,76,41,10,1,normal,7.071231842041016,0.003960086862685337
1,1,610,1,normal,76,41,10,1,normal,10.084078550338745,0.0034189948288782944
1,1,610,1,normal,76,41,10,1,normal,10.217207670211792,0.003412785238946041
1,1,610,1,normal,76,41,10,1,normal,10.137927055358887,0.0034208533972125807
1,1,610,1,normal,76,41,10,1,normal,10.11915135383606,0.0034178916725665894
1,1,610,1,normal,76,41,10,1,normal,10.068903923034668,0.00341275072939144
1,1,710,1,normal,76,41,10,1,normal,13.695242404937744,0.003005472123753594
1,1,710,1,normal,76,41,10,1,normal,13.753494262695312,0.0030155706141063296
1,1,710,1,normal,76,41,10,1,normal,13.706901788711548,0.003018817000171655
1,1,710,1,normal,76,41,10,1,normal,13.750014543533325,0.003017253583192106
1,1,710,1,normal,76,41,10,1,normal,13.67393946647644,0.003013366166202708
1,1,810,1,normal,76,41,10,1,normal,17.9657621383667,0.0027024962855492145
1,1,810,1,normal,76,41,10,1,normal,17.98941731452942,0.0027005664827638664
1,1,810,1,normal,76,41,10,1,normal,17.928898334503174,0.0026948524436069734
1,1,810,1,normal,76,41,10,1,normal,18.04569911956787,0.002700611281019033
1,1,810,1,normal,76,41,10,1,normal,18.0217227935791,0.0027061429744332267
1,1,910,1,normal,76,41,10,1,normal,23.015183210372925,0.002450781019741478
1,1,910,1,normal,76,41,10,1,normal,22.901127576828003,0.0024471187735352947
1,1,910,1,normal,76,41,10,1,normal,22.94060444831848,0.0024421727731165316
1,1,910,1,normal,76,41,10,1,normal,22.936036586761475,0.002448508266246677
1,1,910,1,normal,76,41,10,1,normal,22.970797777175903,0.0024509803592302356
1,1,10,1,normal,76,41,110,1,normal,0.33384227752685547,0.013358128430707905
1,1,10,1,normal,76,41,110,1,normal,0.3287665843963623,0.013385284572568427
1,1,10,1,normal,76,41,110,1,normal,0.3278923034667969,0.01341345616928054
1,1,10,1,normal,76,41,110,1,normal,0.329134464263916,0.013392099691359247
1,1,10,1,normal,76,41,110,1,normal,0.33054471015930176,0.013449485994958911
1,1,110,1,normal,76,41,110,1,normal,1.1685843467712402,0.008104704460998995
1,1,110,1,normal,76,41,110,1,normal,1.1684355735778809,0.008094980069809203
1,1,110,1,normal,76,41,110,1,normal,1.1675174236297607,0.00810722862318121
1,1,110,1,normal,76,41,110,1,normal,1.164541482925415,0.008089903599786352
1,1,110,1,normal,76,41,110,1,normal,1.161566972732544,0.008089917264393565
1,1,210,1,normal,76,41,110,1,normal,2.5352625846862793,0.005873624663826915
1,1,210,1,normal,76,41,110,1,normal,2.5383002758026123,0.0059101177160685615
1,1,210,1,normal,76,41,110,1,normal,2.5619232654571533,0.005933473782493352
1,1,210,1,normal,76,41,110,1,normal,2.5258688926696777,0.005931915730504548
1,1,210,1,normal,76,41,110,1,normal,2.535879135131836,0.005888198765612307
1,1,310,1,normal,76,41,110,1,normal,4.440040349960327,0.004708411155776019
1,1,310,1,normal,76,41,110,1,normal,4.435167551040649,0.004699324686027031
1,1,310,1,normal,76,41,110,1,normal,4.440820217132568,0.004708847558083887
1,1,310,1,normal,76,41,110,1,normal,4.421990633010864,0.004698817910055131
1,1,310,1,normal,76,41,110,1,normal,4.452230453491211,0.004685072862482941
1,1,410,1,normal,76,41,110,1,normal,7.083235025405884,0.003904609482522597
1,1,410,1,normal,76,41,110,1,normal,7.103412628173828,0.003880490452587412
1,1,410,1,normal,76,41,110,1,normal,7.119998455047607,0.003911099117231996
1,1,410,1,normal,76,41,110,1,normal,7.116873741149902,0.003932753460590051
1,1,410,1,normal,76,41,110,1,normal,7.337005138397217,0.003905163273948846
1,1,510,1,normal,76,41,110,1,normal,10.131319284439087,0.0033806341483320177
1,1,510,1,normal,76,41,110,1,normal,10.096708536148071,0.0033863923341616482
1,1,510,1,normal,76,41,110,1,normal,10.145803689956665,0.003371378796370679
1,1,510,1,normal,76,41,110,1,normal,10.113744020462036,0.0033904742510666
1,1,510,1,normal,76,41,110,1,normal,10.055667638778687,0.0033594054279379275
1,1,610,1,normal,76,41,110,1,normal,13.750463724136353,0.002969223658854721
1,1,610,1,normal,76,41,110,1,normal,13.705245971679688,0.0029657571050822748
1,1,610,1,normal,76,41,110,1,normal,13.751862287521362,0.0029779850550346906
1,1,610,1,normal,76,41,110,1,normal,13.784003734588623,0.0029884736076468575
1,1,610,1,normal,76,41,110,1,normal,13.652602910995483,0.0029805095166373368
1,1,710,1,normal,76,41,110,1,normal,17.965296268463135,0.002667637294691418
1,1,710,1,normal,76,41,110,1,normal,18.05449628829956,0.0026698541247631683
1,1,710,1,normal,76,41,110,1,normal,18.04209280014038,0.0026649818992477868
1,1,710,1,normal,76,41,110,1,normal,18.00060725212097,0.0026617014946982874
1,1,710,1,normal,76,41,110,1,normal,18.069539070129395,0.002672660246436253
1,1,810,1,normal,76,41,110,1,normal,22.785166025161743,0.0024166898238902673
1,1,810,1,normal,76,41,110,1,normal,22.9539213180542,0.0024061197103625804
1,1,810,1,normal,76,41,110,1,normal,22.908356189727783,0.002407186780618229
1,1,810,1,normal,76,41,110,1,normal,22.872663974761963,0.0024174297097703796
1,1,810,1,normal,76,41,110,1,normal,22.853132247924805,0.0024231437934837193
1,1,910,1,normal,76,41,110,1,normal,28.361876010894775,0.0022145507468704397
1,1,910,1,normal,76,41,110,1,normal,28.330119132995605,0.0022220608002838657
1,1,910,1,normal,76,41,110,1,normal,28.392742156982422,0.0022118078778193776
1,1,910,1,normal,76,41,110,1,normal,28.358104705810547,0.0022102133609075577
1,1,910,1,normal,76,41,110,1,normal,28.376585006713867,0.0022136042489240056
1,1,10,1,normal,76,41,210,1,normal,1.1669795513153076,0.008201647687584685
1,1,10,1,normal,76,41,210,1,normal,1.1712102890014648,0.008206250615307388
1,1,10,1,normal,76,41,210,1,normal,1.1732885837554932,0.008139265028014857
1,1,10,1,normal,76,41,210,1,normal,1.1753907203674316,0.008150624453204953
1,1,10,1,normal,76,41,210,1,normal,1.1772589683532715,0.008139787132939924
1,1,110,1,normal,76,41,210,1,normal,2.546236515045166,0.00598771679834616
1,1,110,1,normal,76,41,210,1,normal,2.5782039165496826,0.005977618546345742
1,1,110,1,normal,76,41,210,1,normal,2.5481619834899902,0.005977685089231936
1,1,110,1,normal,76,41,210,1,normal,2.543724298477173,0.005972553599628745
1,1,110,1,normal,76,41,210,1,normal,2.5451571941375732,0.006004367367371126
1,1,210,1,normal,76,41,210,1,normal,4.441727876663208,0.004724217059785812
1,1,210,1,normal,76,41,210,1,normal,4.461236238479614,0.004740409436409431
1,1,210,1,normal,76,41,210,1,normal,4.42878794670105,0.00472182834028946
1,1,210,1,normal,76,41,210,1,normal,4.432116508483887,0.004755318131938344
1,1,210,1,normal,76,41,210,1,normal,4.445541143417358,0.00474819538830562
1,1,310,1,normal,76,41,210,1,normal,7.0862648487091064,0.003942125498555759
1,1,310,1,normal,76,41,210,1,normal,7.076447486877441,0.003960482331834452
1,1,310,1,normal,76,41,210,1,normal,7.090909957885742,0.00392164267823743
1,1,310,1,normal,76,41,210,1,normal,7.083755016326904,0.003942813686288272
1,1,310,1,normal,76,41,210,1,normal,7.0923051834106445,0.003942990451386696
1,1,410,1,normal,76,41,210,1,normal,10.114115953445435,0.0034081267247369654
1,1,410,1,normal,76,41,210,1,normal,10.074886083602905,0.003386006135605461
1,1,410,1,normal,76,41,210,1,normal,10.085967302322388,0.0034077259096049646
1,1,410,1,normal,76,41,210,1,normal,10.107445478439331,0.003394371337115048
1,1,410,1,normal,76,41,210,1,normal,10.97220253944397,0.003395751091959495
1,1,510,1,normal,76,41,210,1,normal,13.79844880104065,0.0029700139645339315
1,1,510,1,normal,76,41,210,1,normal,13.734395742416382,0.0029810916578625075
1,1,510,1,normal,76,41,210,1,normal,13.74545669555664,0.00299079395553459
1,1,510,1,normal,76,41,210,1,normal,13.684468746185303,0.002975634125842176
1,1,510,1,normal,76,41,210,1,normal,13.800001621246338,0.0029796075347035037
1,1,610,1,normal,76,41,210,1,normal,17.984984636306763,0.0026735413165470635
1,1,610,1,normal,76,41,210,1,normal,18.044060707092285,0.0026678603427500607
1,1,610,1,normal,76,41,210,1,normal,18.00084948539734,0.002667997426476692
1,1,610,1,normal,76,41,210,1,normal,18.0322687625885,0.002667704340271678
1,1,610,1,normal,76,41,210,1,normal,18.055930852890015,0.0026618718205409808
1,1,710,1,normal,76,41,210,1,normal,22.928112030029297,0.0024204303591782834
1,1,710,1,normal,76,41,210,1,normal,22.807220697402954,0.0024123290617094517
1,1,710,1,normal,76,41,210,1,normal,22.820355892181396,0.00241876802968427
1,1,710,1,normal,76,41,210,1,normal,22.894415855407715,0.002402502439877487
1,1,710,1,normal,76,41,210,1,normal,22.7642560005188,0.0024213211936440523
1,1,810,1,normal,76,41,210,1,normal,28.293956518173218,0.0022090517907958434
1,1,810,1,normal,76,41,210,1,normal,28.461524724960327,0.0022129873228814616
1,1,810,1,normal,76,41,210,1,normal,28.368594884872437,0.002202439027201891
1,1,810,1,normal,76,41,210,1,normal,28.273701667785645,0.0022108443512821705
1,1,810,1,normal,76,41,210,1,normal,28.345383405685425,0.0022073346179305787
1,1,910,1,normal,76,41,210,1,normal,34.76588535308838,0.0020433327527066645
1,1,910,1,normal,76,41,210,1,normal,35.18564772605896,0.002043600965856468
1,1,910,1,normal,76,41,210,1,normal,35.119728803634644,0.002038577684696206
1,1,910,1,normal,76,41,210,1,normal,34.92244267463684,0.0020408564169674555
1,1,910,1,normal,76,41,210,1,normal,34.99131965637207,0.0020451604738519766
1,1,10,1,normal,76,41,310,1,normal,2.5499839782714844,0.00597499099633389
1,1,10,1,normal,76,41,310,1,normal,2.552903652191162,0.006019213492991213
1,1,10,1,normal,76,41,310,1,normal,2.5596203804016113,0.006001719992993207
1,1,10,1,normal,76,41,310,1,normal,2.569101333618164,0.0060149751463603905
1,1,10,1,normal,76,41,310,1,normal,2.5666165351867676,0.005990670855338817
1,1,110,1,normal,76,41,310,1,normal,4.452009439468384,0.004764598760206285
1,1,110,1,normal,76,41,310,1,normal,4.466285467147827,0.004777090942373814
1,1,110,1,normal,76,41,310,1,normal,4.440127372741699,0.00476292468487716
1,1,110,1,normal,76,41,310,1,normal,4.4365293979644775,0.004781300069743934
1,1,110,1,normal,76,41,310,1,normal,4.456498384475708,0.0047696026253792045
1,1,210,1,normal,76,41,310,1,normal,7.099485397338867,0.003976802955347339
1,1,210,1,normal,76,41,310,1,normal,7.126746892929077,0.003981256280356565
1,1,210,1,normal,76,41,310,1,normal,7.106399297714233,0.003976306624830858
1,1,210,1,normal,76,41,310,1,normal,7.067467451095581,0.00397539049464295
1,1,210,1,normal,76,41,310,1,normal,7.100531816482544,0.003986832176098718
