mean1,std1,n1,dim1,dist1,mean2,std2,n2,dim2,dist2,time_pald_numpy,time_pald_cupy_multistream,time_pald_cupy,time_pald_cupy_loop,time_pald_cupy_kernels,bound_pald_numpy,bound_pald_cupy_multistream,bound_pald_cupy,bound_pald_cupy_loop,bound_pald_cupy_kernels
0,1,810,1,normal,0,21,410,1,normal,42.13959789276123,0.08597421646118164,304.9970455169678,0.09172201156616211,99.56093049049377,0.0018598546468646133,,0.0018598546468646133,0.0018598535021797555,0.0018598535021797555
0,1,10,1,normal,0,21,610,1,normal,10.227980136871338,0.03618764877319336,79.40377306938171,0.03338360786437988,25.120308876037598,0.003433861778522625,0.003433862809211977,0.003433861778522625,0.003433862809211977,0.003433862809211977
0,1,10,1,normal,0,21,610,1,normal,10.220064163208008,0.03583359718322754,78.97795367240906,0.03456997871398926,25.443390607833862,0.0034484720381242257,0.0034484728690116636,0.0034484720381242257,0.003448472484465568,0.003448473253557759
0,1,10,1,normal,0,21,610,1,normal,10.237092971801758,0.034332990646362305,78.8578929901123,0.03347277641296387,25.34166121482849,0.0034416239702188788,0.0034416248721461143,0.0034416239702188788,0.003441624487600019,0.0034416248721461143
0,1,10,1,normal,0,21,610,1,normal,10.251232147216797,0.03492856025695801,78.91581106185913,0.03378129005432129,25.406498432159424,0.003439913484203898,0.003439914411114108,0.003439913484203898,0.003439914411114108,0.003439914411114108
0,1,10,1,normal,0,21,610,1,normal,10.252829313278198,0.03450727462768555,79.56454110145569,0.03354930877685547,25.40637445449829,0.0034330640743761216,0.0034330648760641774,0.0034330640743761216,0.0034330644915180823,0.0034330648760641774
0,1,210,1,normal,0,21,610,1,normal,18.196253538131714,0.04545950889587402,137.8714509010315,0.04465222358703613,44.44306921958923,0.0026623677608020634,0.002662369100058951,0.0026623677608020634,0.0026623685185502215,0.002662369100058951
0,1,210,1,normal,0,21,610,1,normal,18.19887900352478,0.045908212661743164,137.29554343223572,0.04502296447753906,44.44290614128113,0.002669669023415648,0.0026696699421580243,0.002669669023415648,0.0026696699421580243,0.0026696699421580243
0,1,210,1,normal,0,21,610,1,normal,18.192890644073486,0.0457911491394043,137.69502234458923,0.044693708419799805,44.77148747444153,0.0026667170962083792,0.0026667179130926365,0.0026667170962083792,0.0026667179130926365,0.002666718203847001
0,1,210,1,normal,0,21,610,1,normal,18.101725101470947,0.04612445831298828,137.59569668769836,0.04447770118713379,44.74113345146179,0.0026638329685627327,0.002663833339039872,0.0026638329685627327,0.002663833339039872,0.002663833339039872
0,1,210,1,normal,0,21,610,1,normal,18.1317617893219,0.045809268951416016,137.135844707489,0.04460930824279785,44.57687497138977,0.0026626613181349864,0.0026626621804586273,0.0026626613181349864,0.0026626621804586273,0.0026626621804586273
0,1,410,1,normal,0,21,610,1,normal,28.59691095352173,0.05978512763977051,213.7074737548828,0.05905747413635254,68.91195440292358,0.002195111072204834,0.002195111676758411,0.002195111072204834,0.002195111676758411,0.002195111676758411
0,1,410,1,normal,0,21,610,1,normal,28.650431394577026,0.05607271194458008,213.53229093551636,0.05930304527282715,68.67992162704468,0.0021975449072335874,0.0021975454162148867,0.0021975449072335874,0.0021975454162148867,0.0021975454162148867
0,1,410,1,normal,0,21,610,1,normal,28.64754056930542,0.05949759483337402,213.05907154083252,0.05924081802368164,68.45254182815552,0.002192619959907432,0.0021926199688630946,0.002192619959907432,0.0021926202026067996,0.0021926199688630946
0,1,410,1,normal,0,21,610,1,normal,28.61304807662964,0.06079816818237305,213.59303450584412,0.05935931205749512,68.42618489265442,0.00219405700854198,0.002194057258905149,0.00219405700854198,0.002194057258905149,0.002194057025161444
0,1,410,1,normal,0,21,610,1,normal,28.689420223236084,0.0560452938079834,213.99691224098206,0.05924510955810547,68.93249177932739,0.0021996064038398754,0.0021996061007181805,0.0021996064038398754,0.0021996061007181805,0.0021996061007181805
0,1,610,1,normal,0,21,610,1,normal,42.053529500961304,0.08513355255126953,304.2137703895569,0.09243106842041016,98.71624493598938,0.0018705581580833106,0.0018705584963814156,0.0018705581580833106,0.0018705584963814156,0.0018705584963814156
0,1,610,1,normal,0,21,610,1,normal,42.29677987098694,0.08760452270507812,305.5291428565979,0.09224486351013184,99.19510293006897,0.0018656254812067167,0.0018656253814697266,0.0018656254812067167,0.0018656257723198562,0.0018656257723198562
0,1,610,1,normal,0,21,610,1,normal,43.066863775253296,0.08611059188842773,304.9678866863251,0.0919046401977539,98.58348417282104,0.0018676786625632666,0.001867679298901167,0.0018676786625632666,0.001867679298901167,0.001867679298901167
0,1,610,1,normal,0,21,610,1,normal,42.30734658241272,0.08643722534179688,305.19898533821106,0.09199643135070801,99.05555391311646,0.0018703217840018596,0.001870322813753222,0.0018703217840018596,0.001870322813753222,0.001870322813753222
0,1,610,1,normal,0,21,610,1,normal,42.27851057052612,0.08593177795410156,305.1507201194763,0.09207630157470703,98.58458304405212,0.0018693138532095497,0.001869314615843726,0.0018693138532095497,0.001869314615843726,0.001869314615843726
0,1,810,1,normal,0,21,610,1,normal,58.334606647491455,0.12988781929016113,413.3361141681671,0.1337907314300537,134.4536485671997,0.0016382358775146944,,0.0016382358775146944,0.0016382355085560972,0.0016382355085560972
0,1,810,1,normal,0,21,610,1,normal,58.47031021118164,0.12199640274047852,413.5066041946411,0.13030028343200684,133.89523720741272,0.0016393671963352203,,0.0016393671963352203,0.0016393671573047906,0.0016393671573047906
0,1,810,1,normal,0,21,610,1,normal,58.463388204574585,0.12378382682800293,413.50196051597595,0.1329958438873291,134.9242148399353,0.001636717966942427,,0.001636717966942427,0.0016367176888694226,0.0016367176888694226
0,1,810,1,normal,0,21,610,1,normal,58.42685914039612,0.12195968627929688,411.711088180542,0.13440871238708496,134.77073001861572,0.001635362846231376,,0.001635362846231376,0.0016353630683791469,0.0016353630683791469
0,1,810,1,normal,0,21,610,1,normal,58.358527421951294,0.12379193305969238,413.4346113204956,0.13436579704284668,133.77217817306519,0.0016356197058345272,,0.0016356197058345272,0.0016356197881027008,0.0016356199560031085
0,1,10,1,normal,0,21,810,1,normal,18.1176335811615,0.0458066463470459,137.56184816360474,0.04461193084716797,44.27462458610535,0.0027103717569502807,0.0027103726456804973,0.0027103717569502807,0.0027103723549261327,0.0027103720641717677
0,1,10,1,normal,0,21,810,1,normal,18.16081476211548,0.04731297492980957,137.77012014389038,0.04476308822631836,44.491233348846436,0.0027157907562990243,0.0027157923070395863,0.0027157907562990243,0.0027157923070395863,0.0027157923070395863
0,1,10,1,normal,0,21,810,1,normal,18.104447603225708,0.04811429977416992,137.64180040359497,0.04466438293457031,44.300930976867676,0.0027128844689682653,0.0027128859264094656,0.0027128844689682653,0.002712885344900736,0.002712885344900736
0,1,10,1,normal,0,21,810,1,normal,18.104559659957886,0.0483553409576416,137.62341618537903,0.044738054275512695,44.38317108154297,0.002712121158829119,0.002712122696201976,0.002712121158829119,0.002712122405447611,0.0027121229869563404
0,1,10,1,normal,0,21,810,1,normal,18.12363839149475,0.04814767837524414,137.15300726890564,0.04450225830078125,44.28344368934631,0.002707813344666053,0.002707814007270627,0.002707813344666053,0.002707814007270627,0.0027078142980249916
0,1,210,1,normal,0,21,810,1,normal,28.781211137771606,0.05603814125061035,213.5104215145111,0.05921649932861328,68.93815851211548,0.002230341173864349,0.0022303405930014218,0.002230341173864349,0.0022303408267451267,0.0022303405930014218
0,1,210,1,normal,0,21,810,1,normal,28.6547634601593,0.06058001518249512,213.59168791770935,0.058882951736450195,69.03617143630981,0.002224658718417279,0.0022246582835328344,0.002224658718417279,0.0022246580497891294,0.0022246580497891294
0,1,210,1,normal,0,21,810,1,normal,28.67414951324463,0.05975508689880371,213.82218670845032,0.05989336967468262,68.24361443519592,0.0022246315549273098,0.0022246314030067594,0.0022246315549273098,0.0022246314030067594,0.0022246314030067594
0,1,210,1,normal,0,21,810,1,normal,28.70104146003723,0.06096649169921875,213.58552527427673,0.05918002128601074,68.70121669769287,0.0022262674990982047,0.002226267375198065,0.0022262674990982047,0.00222626714145436,0.00222626714145436
0,1,210,1,normal,0,21,810,1,normal,28.736535787582397,0.05774974822998047,214.77007961273193,0.05887913703918457,75.724613904953,0.002222429905679193,0.002222429537305645,0.002222429905679193,0.00222242977104935,0.002222429537305645
0,1,410,1,normal,0,21,810,1,normal,68.71786975860596,0.08700037002563477,350.93987703323364,0.0934152603149414,112.42029237747192,0.0018927403868273243,0.001892741000066038,0.0018927403868273243,0.001892741000066038,0.001892741000066038
0,1,410,1,normal,0,21,810,1,normal,86.83102488517761,0.10123944282531738,419.0845060348511,0.09163284301757812,124.02979350090027,0.0018905886720336214,0.0018905895655272438,0.0018905886720336214,0.0018905893701021787,0.0018905895655272438
0,1,410,1,normal,0,21,810,1,normal,54.01470971107483,0.08797740936279297,400.95631313323975,0.10020947456359863,135.50564217567444,0.0018920567517152235,0.0018920566214889777,0.0018920567517152235,0.0018920566214889777,0.0018920566214889777
0,1,410,1,normal,0,21,810,1,normal,61.3641312122345,0.08892655372619629,313.01506543159485,0.09185314178466797,98.82668447494507,0.0018909128779166597,0.001890913580284744,0.0018909128779166597,0.001890913580284744,0.0018909133848596792
0,1,410,1,normal,0,21,810,1,normal,42.08684206008911,0.0865926742553711,303.5734009742737,0.09222579002380371,98.59326171875,0.0018911056826131376,0.0018911064648237386,0.0018911056826131376,0.0018911066602488034,0.0018911064648237386
0,1,610,1,normal,0,21,810,1,normal,58.55198836326599,0.12379145622253418,421.1613483428955,0.2632019519805908,136.92958235740662,0.0016469768585475608,,0.0016469768585475608,0.0016469767395879181,0.0016469767395879181
0,1,610,1,normal,0,21,810,1,normal,59.202059268951416,0.12465262413024902,410.7109513282776,0.13408780097961426,133.5218014717102,0.0016502457571793267,,0.0016502457571793267,0.0016502460963289502,0.0016502460963289502
0,1,610,1,normal,0,21,810,1,normal,58.28468060493469,0.12405085563659668,414.21788811683655,0.13419508934020996,134.31479954719543,0.0016484059529015798,,0.0016484059529015798,0.001648406747361304,0.001648406747361304
0,1,610,1,normal,0,21,810,1,normal,58.408846378326416,0.12314987182617188,412.818030834198,0.13284635543823242,134.88846683502197,0.0016515539371023686,,0.0016515539371023686,0.0016515545442070758,0.0016515547121074838
0,1,610,1,normal,0,21,810,1,normal,58.196812868118286,0.12364029884338379,413.04805064201355,0.13387179374694824,134.04589128494263,0.0016451141484196499,,0.0016451141484196499,0.0016451147240652165,0.0016451147240652165
0,1,810,1,normal,0,21,810,1,normal,77.60644149780273,0.1633777618408203,537.5386219024658,0.184128999710083,173.82639169692993,0.0014693392961722897,,0.0014693392961722897,0.001469338528903914,0.0014693386760758764
0,1,810,1,normal,0,21,810,1,normal,77.18188428878784,0.16819000244140625,535.2188100814819,0.18294143676757812,174.19558668136597,0.0014683688769696376,,0.0014683688769696376,0.0014683683713277182,0.0014683683713277182
0,1,810,1,normal,0,21,810,1,normal,76.98898196220398,0.16759276390075684,535.622266292572,0.1827833652496338,175.09576606750488,0.001464829359747485,,0.001464829359747485,0.0014648281497719848,0.0014648281497719848
0,1,810,1,normal,0,21,810,1,normal,77.359365940094,0.16903114318847656,536.4866037368774,0.18239164352416992,175.4818685054779,0.0014682616515095037,,0.0014682616515095037,0.0014682613773110472,0.0014682613773110472
0,1,810,1,normal,0,21,810,1,normal,77.366854429245,0.16862750053405762,535.5346252918243,0.18399548530578613,174.63989543914795,0.0014675619745763342,,0.0014675619745763342,0.001467561427457833,0.001467561427457833
0,1,10,1,normal,0,41,10,1,normal,0.008751869201660156,0.002131223678588867,0.07834243774414062,0.0011599063873291016,0.025102853775024414,0.051467751152813435,0.05146775245666504,0.051467751152813435,0.05146775245666504,0.05146774649620056
0,1,10,1,normal,0,41,10,1,normal,0.00863790512084961,0.0014481544494628906,0.0781395435333252,0.001146554946899414,0.0250396728515625,0.05098280049860478,0.05098280310630798,0.05098280049860478,0.05098280310630798,0.05098280310630798
0,1,10,1,normal,0,41,10,1,normal,0.009069681167602539,0.0014069080352783203,0.07816791534423828,0.0011625289916992188,0.025554418563842773,0.05234151647279137,0.052341514825820924,0.05234151647279137,0.0523415207862854,0.0523415207862854
0,1,10,1,normal,0,41,10,1,normal,0.009227991104125977,0.0013930797576904297,0.07815814018249512,0.0011410713195800781,0.025133371353149414,0.05196144112238758,0.051961445808410646,0.05196144112238758,0.051961445808410646,0.05196145176887512
0,1,10,1,normal,0,41,10,1,normal,0.00862574577331543,0.0013687610626220703,0.07773494720458984,0.0011477470397949219,0.02510809898376465,0.05019580766950782,0.05019580721855164,0.05019580766950782,0.05019581317901611,0.05019580721855164
0,1,210,1,normal,0,41,10,1,normal,1.1766135692596436,0.011484622955322266,9.889301061630249,0.011222600936889648,3.1637024879455566,0.008034785575882504,0.00803478414362127,0.008034785575882504,0.008034785769202493,0.008034784685481678
0,1,210,1,normal,0,41,10,1,normal,1.1572976112365723,0.011644840240478516,9.908473014831543,0.012723684310913086,3.1652636528015137,0.007997834713866293,0.007997835766185414,0.007997834713866293,0.007997835766185414,0.007997836849906228
0,1,210,1,normal,0,41,10,1,normal,1.1660387516021729,0.011588811874389648,9.920037031173706,0.011019706726074219,3.1711859703063965,0.007968747335441268,0.007968747073953801,0.007968747335441268,0.007968747615814209,0.007968747615814209
0,1,210,1,normal,0,41,10,1,normal,1.1628680229187012,0.011617898941040039,9.890841960906982,0.010973930358886719,3.1532363891601562,0.007990589544891109,0.00799058892510154,0.007990589544891109,0.007990590008822355,0.007990589466961948
0,1,210,1,normal,0,41,10,1,normal,1.1656267642974854,0.011622190475463867,9.876085042953491,0.01133108139038086,3.140129566192627,0.007956769610712618,0.007956770333376799,0.007956769610712618,0.007956770333376799,0.007956769791516391
0,1,410,1,normal,0,41,10,1,normal,4.416200399398804,0.022505521774291992,36.01555037498474,0.021306991577148438,11.606334924697876,0.004724282309580084,0.004724282310122535,0.004724282309580084,0.004724282310122535,0.004724282310122535
0,1,410,1,normal,0,41,10,1,normal,4.394856929779053,0.022389888763427734,35.87535619735718,0.0212247371673584,11.650141716003418,0.004724866847434571,0.004724867003304618,0.004724866847434571,0.004724866719472976,0.00472486728713626
0,1,410,1,normal,0,41,10,1,normal,4.387230157852173,0.023433208465576172,35.742438316345215,0.022107601165771484,11.683796882629395,0.004716830615398302,0.004716829458872477,0.004716830615398302,0.004716829742704119,0.004716829458872477
0,1,410,1,normal,0,41,10,1,normal,4.409493684768677,0.023093223571777344,35.886945724487305,0.022083520889282227,11.621858835220337,0.004728347199784772,0.004728346211569649,0.004728347199784772,0.004728346495401292,0.004728346211569649
0,1,410,1,normal,0,41,10,1,normal,4.4208550453186035,0.02332592010498047,35.84761881828308,0.022162675857543945,11.641410112380981,0.0047080092818927366,0.004708008539109003,0.0047080092818927366,0.004708008539109003,0.004708008539109003
0,1,610,1,normal,0,41,10,1,normal,10.151719093322754,0.03408694267272949,78.59116220474243,0.033406972885131836,25.478949546813965,0.0034127084880697716,0.003412707390323762,0.0034127084880697716,0.003412707390323762,0.003412707390323762
0,1,610,1,normal,0,41,10,1,normal,10.136382341384888,0.0341646671295166,78.58945202827454,0.03342866897583008,25.333937883377075,0.003402747832048978,0.003402748031000937,0.003402747832048978,0.0034027484155470327,0.0034027484155470327
0,1,610,1,normal,0,41,10,1,normal,10.151554107666016,0.03420567512512207,78.67399430274963,0.03355884552001953,25.3964581489563,0.0034047085080506126,0.003404710369725381,0.0034047085080506126,0.003404710369725381,0.003404710369725381
0,1,610,1,normal,0,41,10,1,normal,10.111374855041504,0.03402566909790039,78.96821069717407,0.033406734466552734,25.06913471221924,0.0034153510382417727,0.0034153526829135035,0.0034153510382417727,0.003415352298367408,0.003415352298367408
0,1,610,1,normal,0,41,10,1,normal,10.120854377746582,0.034688472747802734,78.87492990493774,0.033354759216308594,25.22174072265625,0.0034083762958723503,0.003408378170382592,0.0034083762958723503,0.0034083777858364968,0.003408378170382592
0,1,810,1,normal,0,41,10,1,normal,18.007322788238525,0.04530215263366699,137.16275310516357,0.044536590576171875,44.22480893135071,0.0026950482385427028,0.00269505047216648,0.0026950482385427028,0.00269505047216648,0.00269505047216648
0,1,810,1,normal,0,41,10,1,normal,18.008246660232544,0.04826641082763672,137.57720017433167,0.04444742202758789,44.54691672325134,0.0026939486716187986,0.002693947931615318,0.0026939486716187986,0.002693947931615318,0.002693947931615318
0,1,810,1,normal,0,41,10,1,normal,18.121628761291504,0.04818129539489746,137.60846328735352,0.04459738731384277,44.61440825462341,0.002703751293882452,0.0027037521687949574,0.002703751293882452,0.0027037521687949574,0.0027037524595493224
0,1,810,1,normal,0,41,10,1,normal,17.959408044815063,0.047669410705566406,137.40785598754883,0.044332027435302734,44.524826526641846,0.0026942673655673617,0.002694267179907822,0.0026942673655673617,0.002694267179907822,0.002694267179907822
0,1,810,1,normal,0,41,10,1,normal,18.070611000061035,0.04812192916870117,137.7686412334442,0.04438972473144531,44.64114260673523,0.002702457159898162,0.002702456567345596,0.002702457159898162,0.002702456567345596,0.002702456567345596
0,1,10,1,normal,0,41,210,1,normal,1.1769964694976807,0.011980533599853516,9.893282651901245,0.010979890823364258,3.1871955394744873,0.008138598136266715,0.008138598637147384,0.008138598136266715,0.008138599179007791,0.008138598637147384
0,1,10,1,normal,0,41,210,1,normal,1.1650948524475098,0.01159811019897461,9.89127230644226,0.010900259017944336,3.162052869796753,0.008137686572334548,0.00813768668608232,0.008137686572334548,0.00813768668608232,0.00813768668608232
0,1,10,1,normal,0,41,210,1,normal,1.17673921585083,0.011724710464477539,9.845580101013184,0.01138615608215332,3.145115852355957,0.008119257832515867,0.008119258013638582,0.008119257832515867,0.008119258013638582,0.008119258013638582
0,1,10,1,normal,0,41,210,1,normal,1.1637020111083984,0.011790990829467773,9.825621843338013,0.010965347290039062,3.178530216217041,0.008099829255332246,0.008099829066883434,0.008099829255332246,0.008099829066883434,0.008099829066883434
0,1,10,1,normal,0,41,210,1,normal,1.1678156852722168,0.01164388656616211,9.809666156768799,0.01098012924194336,3.146012306213379,0.008096525177327493,0.008096525343981656,0.008096525177327493,0.008096525343981656,0.008096525343981656
0,1,210,1,normal,0,41,210,1,normal,4.411871433258057,0.02317070960998535,35.85088634490967,0.022107362747192383,11.575504302978516,0.0045929825926240946,0.004592982644126529,0.0045929825926240946,0.004592983211789812,0.004592982360294887
0,1,210,1,normal,0,41,210,1,normal,4.413174152374268,0.023027420043945312,35.829596519470215,0.022061586380004883,11.611842632293701,0.0045740556498805925,0.004574055898757208,0.0045740556498805925,0.004574056466420492,0.004574055047262282
0,1,210,1,normal,0,41,210,1,normal,4.413079261779785,0.023387908935546875,35.892173528671265,0.022138595581054688,11.652881860733032,0.004597144178584515,0.004597143332163493,0.004597144178584515,0.004597143615995135,0.004597143332163493
0,1,210,1,normal,0,41,210,1,normal,4.399370193481445,0.024365901947021484,35.921767711639404,0.021348953247070312,11.568937301635742,0.004590792773569945,0.004590792883010138,0.004590792773569945,0.004590792883010138,0.004590792599178496
0,1,210,1,normal,0,41,210,1,normal,4.405029773712158,0.0231783390045166,35.882638692855835,0.021274328231811523,11.618742942810059,0.004591938768120183,0.00459193814368475,0.004591938768120183,0.004591938711348034,0.004591937859853109
0,1,410,1,normal,0,41,210,1,normal,10.142947673797607,0.03409862518310547,78.63628315925598,0.03337454795837402,25.251123189926147,0.0032910765367227513,0.003291077383102909,0.0032910765367227513,0.003291076998556814,0.003291077383102909
0,1,410,1,normal,0,41,210,1,normal,10.13620924949646,0.034827470779418945,78.86801815032959,0.033452510833740234,25.474496841430664,0.003281079625754138,0.0032810799537166474,0.003281079625754138,0.0032810799537166474,0.0032810799537166474
0,1,410,1,normal,0,41,210,1,normal,10.159923791885376,0.0356602668762207,78.75364375114441,0.0334324836730957,25.25640320777893,0.003296850111376624,0.0032968509581781202,0.003296850111376624,0.0032968505736320247,0.0032968513427242157
0,1,410,1,normal,0,41,210,1,normal,10.162323713302612,0.03461575508117676,79.0385103225708,0.03347444534301758,25.41554546356201,0.0032930669868826857,0.0032930677936923117,0.0032930669868826857,0.0032930674091462167,0.0032930674091462167
0,1,410,1,normal,0,41,210,1,normal,10.173634767532349,0.034427642822265625,78.74406743049622,0.03343510627746582,25.127647876739502,0.0033007375753165164,0.003300737181017476,0.0033007375753165164,0.003300737181017476,0.003300737181017476
0,1,610,1,normal,0,41,210,1,normal,17.990123748779297,0.04738569259643555,137.60229754447937,0.044528961181640625,44.48360991477966,0.0026032422319746708,0.002603243327722317,0.0026032422319746708,0.002603243036967952,0.002603243327722317
0,1,610,1,normal,0,41,210,1,normal,18.07509756088257,0.04580545425415039,137.72547721862793,0.04456019401550293,44.195324182510376,0.0026025538984598084,0.002602555693649664,0.0026025538984598084,0.0026025551121409344,0.002602555693649664
0,1,610,1,normal,0,41,210,1,normal,18.13309621810913,0.0487370491027832,137.52455115318298,0.04451155662536621,44.551644802093506,0.002600968896221601,0.0026009693378355445,0.002600968896221601,0.0026009693378355445,0.0026009693378355445
0,1,610,1,normal,0,41,210,1,normal,18.069572925567627,0.0483555793762207,137.4926643371582,0.04597973823547363,44.44758152961731,0.002609550808163265,0.002609552406683201,0.002609550808163265,0.002609552406683201,0.002609552406683201
0,1,610,1,normal,0,41,210,1,normal,18.032017946243286,0.045929670333862305,137.74247431755066,0.04458284378051758,44.45515251159668,0.0026043357870602336,0.0026043368548881716,0.0026043357870602336,0.0026043368548881716,0.0026043368548881716
0,1,810,1,normal,0,41,210,1,normal,28.558390140533447,0.059790849685668945,214.10861015319824,0.057985544204711914,68.99458432197571,0.002168412669920442,0.002168412769542021,0.002168412669920442,0.002168412769542021,0.002168412769542021
0,1,810,1,normal,0,41,210,1,normal,28.5261447429657,0.059046030044555664,213.79986667633057,0.059362173080444336,68.98726081848145,0.002165471094564661,0.0021654720399893967,0.002165471094564661,0.0021654718062456917,0.0021654720399893967
0,1,810,1,normal,0,41,210,1,normal,28.58389163017273,0.05963540077209473,214.9212131500244,0.05937361717224121,69.04201030731201,0.002164089731142345,0.0021640906146928375,0.002164089731142345,0.0021640906146928375,0.0021640906146928375
0,1,810,1,normal,0,41,210,1,normal,28.563254833221436,0.059633493423461914,214.01610612869263,0.05801129341125488,69.11226415634155,0.002161071407787873,0.0021610713472553326,0.002161071407787873,0.0021610713472553326,0.0021610713472553326
0,1,810,1,normal,0,41,210,1,normal,28.65066647529602,0.05988764762878418,214.06660962104797,0.058005332946777344,69.1564450263977,0.00216842861666882,0.002168429599088781,0.00216842861666882,0.002168429599088781,0.002168429599088781
0,1,10,1,normal,0,41,410,1,normal,4.423935651779175,0.023067235946655273,36.24956440925598,0.02200484275817871,11.647602796554565,0.00478137981298778,0.004781377883184524,0.00478137981298778,0.004781379018511091,0.00478137731552124
0,1,10,1,normal,0,41,410,1,normal,4.423224210739136,0.022875547409057617,35.98757982254028,0.022006988525390625,11.629190921783447,0.004749244792346246,0.004749243883859544,0.004749244792346246,0.004749244735354469,0.004749243032364618
0,1,10,1,normal,0,41,410,1,normal,4.40136194229126,0.023015737533569336,35.947412967681885,0.022001981735229492,11.653374910354614,0.00478601287872595,0.004786010583241781,0.00478601287872595,0.004786011718568348,0.004786010015578497
0,1,10,1,normal,0,41,410,1,normal,4.419023275375366,0.023075580596923828,35.90206170082092,0.022173643112182617,11.666461944580078,0.004770939789153254,0.004770938555399577,0.004770939789153254,0.00477093912306286,0.00477093742007301
0,1,10,1,normal,0,41,410,1,normal,4.40517258644104,0.024437427520751953,35.99803924560547,0.021396636962890625,11.663581848144531,0.004769262292900558,0.004769260542733329,0.004769262292900558,0.004769261678059896,0.004769259407406762
0,1,210,1,normal,0,41,410,1,normal,10.123480558395386,0.03456234931945801,78.91558456420898,0.033469200134277344,25.526349544525146,0.003342216980883305,0.003342217783774099,0.003342216980883305,0.003342217783774099,0.003342217783774099
0,1,210,1,normal,0,41,410,1,normal,10.192785263061523,0.03476524353027344,78.72307181358337,0.03320026397705078,25.315677165985107,0.0033353294382379903,0.0033353301786607312,0.0033353294382379903,0.0033353301786607312,0.0033353297941146358
0,1,210,1,normal,0,41,410,1,normal,10.248994827270508,0.03429007530212402,78.90267086029053,0.03364849090576172,25.371917247772217,0.0033518616085876974,0.0033518625843909477,0.0033518616085876974,0.0033518621998448526,0.0033518625843909477
0,1,210,1,normal,0,41,410,1,normal,10.166147232055664,0.03432512283325195,79.04423332214355,0.0335695743560791,25.00450611114502,0.0033461647778833545,0.003346164764896516,0.0033461647778833545,0.0033461651494426114,0.0033461651494426114
0,1,210,1,normal,0,41,410,1,normal,10.163867950439453,0.03412771224975586,79.19795083999634,0.03360724449157715,25.423245429992676,0.0033405034427921375,0.003340504630919426,0.0033405034427921375,0.0033405042463733304,0.0033405042463733304
0,1,410,1,normal,0,41,410,1,normal,18.141566038131714,0.047449350357055664,137.7722725868225,0.04459404945373535,44.43332576751709,0.0026156314371248482,0.002615632952713385,0.0026156314371248482,0.0026156332434677495,0.0026156332434677495
0,1,410,1,normal,0,41,410,1,normal,18.109555959701538,0.045949459075927734,137.37482810020447,0.04448580741882324,44.46752643585205,0.0026206667641182806,0.0026206688183109937,0.0026206667641182806,0.0026206688183109937,0.0026206688183109937
0,1,410,1,normal,0,41,410,1,normal,18.07545804977417,0.04792499542236328,137.3698878288269,0.044455528259277344,44.32501244544983,0.0026118735696327006,0.0026118749525488876,0.0026118735696327006,0.0026118749525488876,0.0026118749525488876
0,1,410,1,normal,0,41,410,1,normal,18.12690782546997,0.0482630729675293,137.287024974823,0.04465913772583008,44.647929191589355,0.002612284366151115,0.002612285497711926,0.002612284366151115,0.002612285497711926,0.002612285497711926
0,1,410,1,normal,0,41,410,1,normal,18.104837894439697,0.04611468315124512,137.70187330245972,0.04570651054382324,44.34512782096863,0.0026094684447794917,0.0026094698324436094,0.0026094684447794917,0.0026094698324436094,0.0026094698324436094
0,1,610,1,normal,0,41,410,1,normal,28.61820912361145,0.05953550338745117,213.8109405040741,0.05888962745666504,68.76955533027649,0.0021596907025320305,0.002159691791908414,0.0021596907025320305,0.002159691791908414,0.002159692025652119
0,1,610,1,normal,0,41,410,1,normal,28.592063903808594,0.06099414825439453,214.20424890518188,0.06038928031921387,69.21912097930908,0.002157522529092913,0.0021575231178134094,0.002157522529092913,0.0021575231178134094,0.0021575233515571147
0,1,610,1,normal,0,41,410,1,normal,28.593898057937622,0.06081509590148926,213.69097638130188,0.05894112586975098,68.88673996925354,0.0021672241289465892,,0.0021672241289465892,0.0021672258190080233,0.0021672258190080233
0,1,610,1,normal,0,41,410,1,normal,28.514543056488037,0.06000924110412598,214.10656571388245,0.05917978286743164,69.0039484500885,0.002160693722010872,0.0021606945524028703,0.002160693722010872,0.0021606947861465753,0.0021606945524028703
0,1,610,1,normal,0,41,410,1,normal,28.638269424438477,0.061945199966430664,214.596932888031,0.05901813507080078,69.42692422866821,0.0021613291553384184,0.0021613298677930644,0.0021613291553384184,0.0021613298677930644,0.0021613298677930644
0,1,810,1,normal,0,41,410,1,normal,42.16641712188721,0.08418035507202148,305.104305267334,0.08975982666015625,99.0809075832367,0.0018560391104089672,0.0018560390003391953,0.0018560391104089672,0.0018560388049141305,0.0018560388049141305
0,1,810,1,normal,0,41,410,1,normal,42.218480825424194,0.08663558959960938,305.2878510951996,0.09214115142822266,99.3997130393982,0.0018566816072306108,0.0018566811671022509,0.0018566816072306108,0.0018566811671022509,0.0018566811671022509
0,1,810,1,normal,0,41,410,1,normal,42.087578773498535,0.08576536178588867,306.12886929512024,0.09026885032653809,99.34718728065491,0.001857632348634423,0.0018576317146176198,0.001857632348634423,0.0018576315191925548,0.0018576317146176198
0,1,810,1,normal,0,41,410,1,normal,42.23804235458374,0.08598566055297852,306.96465730667114,0.09163069725036621,99.60397815704346,0.0018574335701420043,0.0018574329673266801,0.0018574335701420043,0.0018574329673266801,0.0018574329673266801
