x,y,bound,time,0_to_sum_strong,0_to_num_strong,0_from_sum_strong,0_from_num_strong,0_to_sum_total,0_from_sum_total,0_to_weighted_second,0_from_weighted_second,0_to_max,0_from_max,1_to_sum_strong,1_to_num_strong,1_from_sum_strong,1_from_num_strong,1_to_sum_total,1_from_sum_total,1_to_weighted_second,1_from_weighted_second,1_to_max,1_from_max
2.462758833183794,-7.421573552528054,0.011239112274987357,0.007331132888793945,0.0,0,0.0,0,0.1341909,0.13492553,1.1081597,1.0984752,0.008736785,0.009641271,0.0,0,0.0,0,0.09861766,0.0996183,0.88681144,0.8709753,0.009090513,0.0103428215
2.9762525438601086,-7.421573552528054,0.011241728918892996,0.007413625717163086,0.0,0,0.0,0,0.12628603,0.12705933,1.0241957,1.0102438,0.008707706,0.010064462,0.0,0,0.011361454,1,0.09954099,0.100991815,0.8498895,0.83092487,0.009706907,0.011361454
3.4897462545364233,-7.421573552528054,0.011243953023638044,0.007315635681152344,0.0,0,0.0,0,0.11814778,0.11868903,0.9273037,0.90772486,0.00872784,0.010544078,0.0,0,0.012160815,1,0.098621204,0.10061747,0.8046814,0.7859677,0.009939915,0.012160815
4.003239965212736,-7.421573552528054,0.011244537149156844,0.007281303405761719,0.0,0,0.0,0,0.11076029,0.11015159,0.8462842,0.819558,0.008648592,0.0105440775,0.0,0,0.012160816,1,0.09726559,0.099942446,0.7529837,0.739146,0.009989135,0.012160816
4.516733675889049,-7.421573552528054,0.011246762956891742,0.0074579715728759766,0.0,0,0.0,0,0.10386714,0.103068486,0.7924736,0.7726787,0.008677465,0.010544079,0.0,0,0.012202099,1,0.09558767,0.09830485,0.70952183,0.6981405,0.010638749,0.012202099
5.030227386565364,-7.421573552528054,0.011251091957092285,0.007263660430908203,0.0,0,0.0,0,0.09604847,0.09493166,0.6933796,0.6704433,0.008666845,0.010544078,0.012084115,1,0.014000665,1,0.09565665,0.0986871,0.6537829,0.64364547,0.012084115,0.014000665
5.543721097241678,-7.421573552528054,0.011258530616760253,0.007284879684448242,0.0,0,0.0,0,0.08743439,0.086139835,0.60629755,0.5876655,0.0084588,0.009916441,0.012637686,1,0.014899947,1,0.09529233,0.099363945,0.60020876,0.596837,0.012637686,0.014899947
6.057214807917991,-7.421573552528054,0.01125836627823966,0.007389068603515625,0.0,0,0.0,0,0.08110213,0.07951071,0.5487054,0.52967966,0.008515483,0.00964127,0.012523505,1,0.014899947,1,0.09489678,0.09942341,0.5751728,0.5776698,0.012523505,0.014899947
6.570708518594304,-7.421573552528054,0.01125727721623012,0.007267475128173828,0.0,0,0.0,0,0.073834665,0.073184274,0.4858596,0.47411737,0.008338017,0.009466799,0.01226844,1,0.014899947,1,0.09373162,0.09816487,0.54757345,0.5497025,0.01226844,0.014899947
7.084202229270619,-7.421573552528054,0.011246826819011143,0.0073282718658447266,0.0,0,0.0,0,0.06798316,0.068512864,0.43705168,0.43007228,0.008392986,0.0090426095,0.0,0,0.014000665,1,0.0911085,0.0945956,0.53590673,0.5381412,0.0112369135,0.014000665
7.5976959399469335,-7.421573552528054,0.011238586902618409,0.007308244705200195,0.0,0,0.0,0,0.06261018,0.063551016,0.39887422,0.3929386,0.008136706,0.008350615,0.0,0,0.012202098,1,0.08799814,0.090488106,0.52385324,0.5263649,0.009922573,0.012202098
8.111189650623245,-7.421573552528054,0.011235160487038749,0.0073359012603759766,0.0,0,0.0,0,0.05677917,0.05726244,0.33924285,0.33272383,0.007860478,0.008365454,0.0,0,0.0,0,0.08419374,0.08640444,0.48159912,0.48575112,0.009104442,0.010583391
8.62468336129956,-7.421573552528054,0.011233668667929513,0.007335662841796875,0.0,0,0.0,0,0.052174747,0.052917637,0.28662866,0.28442535,0.007774017,0.008635248,0.0,0,0.0,0,0.07985085,0.082388125,0.44133335,0.45201004,0.009041074,0.009983868
9.138177071975875,-7.421573552528054,0.011233719757625035,0.007275104522705078,0.0,0,0.0,0,0.048514135,0.050178293,0.25733122,0.2610247,0.00852283,0.00920584,0.0,0,0.0,0,0.075977094,0.07832791,0.40041003,0.41144416,0.00933385,0.009983868
9.65167078265219,-7.421573552528054,0.011236579929079329,0.007295846939086914,0.0,0,0.0,0,0.044076823,0.0469227,0.22368683,0.23151946,0.00879176,0.010468363,0.0,0,0.0,0,0.07364108,0.07452484,0.38202322,0.3883414,0.00990234,0.009534227
10.165164493328504,-7.421573552528054,0.01123437455722264,0.007279157638549805,0.0,0,0.0,0,0.03966593,0.042669274,0.19386484,0.20222762,0.008554932,0.010468364,0.0,0,0.0,0,0.06967652,0.07024352,0.35894546,0.3651695,0.009090331,0.0084771775
10.678658204004815,-7.421573552528054,0.011236357688903808,0.007344722747802734,0.0,0,0.0,0,0.03616894,0.038911507,0.17771311,0.18562956,0.008779708,0.010781158,0.0,0,0.0,0,0.06382397,0.065422915,0.3325462,0.34006938,0.00694247,0.0075417534
11.19215191468113,-7.421573552528054,0.011235085555485316,0.007300376892089844,0.0,0,0.0,0,0.03309977,0.035484403,0.15923321,0.16453499,0.008552308,0.010781159,0.0,0,0.0,0,0.05938911,0.060686044,0.30749953,0.31346262,0.006737396,0.0072936765
11.705645625357445,-7.421573552528054,0.01123385088784354,0.007269144058227539,0.0,0,0.0,0,0.029348914,0.03209021,0.13730355,0.14375125,0.008326924,0.010781157,0.0,0,0.0,0,0.054900397,0.055901088,0.28171968,0.28574055,0.006647309,0.007213741
12.219139336033756,-7.421573552528054,0.01123247402054923,0.007294178009033203,0.0,0,0.0,0,0.026904162,0.029749453,0.12357016,0.12973079,0.008087554,0.010781157,0.0,0,0.0,0,0.050309263,0.050942037,0.25662965,0.25923717,0.0062955953,0.00667723
-7.293621669666167,-6.908079841851739,0.01121601802962167,0.00728917121887207,0.0,0,0.0,0,0.0911056,0.09757826,0.8349004,0.89403796,0.005215909,0.0059197834,0.0,0,0.0,0,0.04418329,0.04533322,0.5505907,0.5655398,0.0028774524,0.0030811483
-6.780127958989853,-6.908079841851739,0.011217086655753,0.007307767868041992,0.0,0,0.0,0,0.10158938,0.109355584,0.9408075,1.0124061,0.005660247,0.006563554,0.0,0,0.0,0,0.050151657,0.051538512,0.6269047,0.6452126,0.0032854322,0.0035580806
-6.266634248313539,-6.908079841851739,0.011218219144003732,0.007281303405761719,0.0,0,0.0,0,0.11080481,0.11981072,1.0335975,1.117615,0.005839457,0.0067879455,0.0,0,0.0,0,0.05634414,0.05800113,0.7046145,0.7269078,0.003800686,0.0041861124
-5.7531405376372255,-6.908079841851739,0.011219464029584613,0.0072803497314453125,0.0,0,0.0,0,0.11922116,0.12943514,1.1219653,1.2181305,0.0063391416,0.0073416405,0.0,0,0.0,0,0.06270101,0.06479289,0.78571844,0.8143443,0.004042349,0.0044802264
-5.239646826960912,-6.908079841851739,0.011221390111105782,0.007242679595947266,0.0,0,0.0,0,0.13030401,0.14189267,1.2271335,1.3366125,0.007149065,0.007983384,0.0,0,0.0,0,0.07028218,0.07256568,0.8753847,0.9076326,0.0044768723,0.0050105047
-4.726153116284598,-6.908079841851739,0.011224104676927839,0.007272005081176758,0.0,0,0.0,0,0.14142853,0.15396278,1.3313062,1.447757,0.008120605,0.009282605,0.0,0,0.0,0,0.07615033,0.0784213,0.9416773,0.9744717,0.004745877,0.005313056
-4.212659405608284,-6.908079841851739,0.0112274203981672,0.007311105728149414,0.0,0,0.0,0,0.14936587,0.16271378,1.4031554,1.5289911,0.00944332,0.010483383,0.0,0,0.0,0,0.08231549,0.084790334,1.0122385,1.0486926,0.0047904113,0.005313056
-3.6991656949319704,-6.908079841851739,0.011229281766074045,0.0073468685150146484,0.0,0,0.0,0,0.15772806,0.17111532,1.4796051,1.6059006,0.009886786,0.010771153,0.0,0,0.0,0,0.08736429,0.08960575,1.0650153,1.1001021,0.004845496,0.005313056
-3.1856719842556567,-6.908079841851739,0.01123960188456944,0.007390022277832031,0.0,0,0.012339646,1,0.16742681,0.18142302,1.563886,1.6913396,0.010953928,0.012339646,0.0,0,0.0,0,0.09317286,0.09522604,1.1258111,1.1589345,0.0051707653,0.0057512103
-2.672178273579343,-6.908079841851739,0.011248319489615305,0.0072553157806396484,0.0115663735,1,0.013238925,1,0.17445657,0.18800196,1.603569,1.7191606,0.0115663735,0.013238925,0.0,0,0.0,0,0.09828369,0.09982516,1.1673719,1.1936687,0.0054397094,0.0060718437
-2.158684562903029,-6.908079841851739,0.011248525551387242,0.007294416427612305,0.01165025,1,0.013238927,1,0.17894468,0.19088633,1.6407651,1.7387236,0.01165025,0.013238927,0.0,0,0.0,0,0.101542294,0.10254735,1.195878,1.2143313,0.0057350337,0.0063433247
-1.6451908522267154,-6.908079841851739,0.011248891694205149,0.007295131683349609,0.011763243,1,0.0132389255,1,0.18347119,0.19314708,1.6771873,1.7521377,0.011763243,0.0132389255,0.0,0,0.0,0,0.10526571,0.1058097,1.2272338,1.2365257,0.005864205,0.0063433247
-1.1316971415504016,-6.908079841851739,0.011248947892870223,0.007277488708496094,0.011761191,1,0.0132389255,1,0.18553366,0.19316068,1.6881627,1.7429843,0.011761191,0.0132389255,0.0,0,0.0,0,0.10667523,0.10679081,1.2298204,1.228795,0.005996324,0.006343324
-0.6182034308740878,-6.908079841851739,0.011249893052237375,0.007336616516113281,0.0119336285,1,0.0132389255,1,0.1878887,0.1930067,1.6932116,1.7225975,0.0119336285,0.0132389255,0.0,0,0.0,0,0.10868787,0.10817599,1.2259234,1.2140249,0.006100753,0.006400834
-0.10470972019777403,-6.908079841851739,0.011250647476741246,0.007265567779541016,0.012023616,1,0.024648553,2,0.18563482,0.18917711,1.6506475,1.6628404,0.012023616,0.013238927,0.0,0,0.0,0,0.110604726,0.10870288,1.2102326,1.1784198,0.0071155736,0.0072906925
0.40878399047853975,-6.908079841851739,0.011236199310847692,0.007266521453857422,0.0,0,0.0,0,0.18235956,0.18237975,1.6199195,1.6072077,0.011052431,0.011083947,0.0,0,0.0,0,0.11013659,0.10924372,1.1610819,1.1421455,0.0077951676,0.007991274
0.9222777011548535,-6.908079841851739,0.011237831626619612,0.00728917121887207,0.011511057,1,0.0,0,0.17607829,0.17568547,1.5367924,1.5270333,0.011511057,0.010776971,0.0,0,0.0,0,0.11049355,0.11004618,1.120632,1.1053143,0.008749845,0.009189605
1.4357714118311682,-6.908079841851739,0.011238184997013637,0.007256507873535156,0.0,0,0.0,0,0.1669525,0.16751657,1.4367131,1.4335217,0.010231208,0.010952441,0.0,0,0.0,0,0.110987194,0.109400086,1.0867946,1.0609903,0.0092273215,0.0094635235
1.949265122507481,-6.908079841851739,0.011240578549248832,0.007330894470214844,0.0,0,0.0,0,0.15686458,0.15724336,1.3239037,1.3148441,0.010450839,0.010952441,0.0,0,0.0,0,0.111039564,0.1110376,1.0411096,1.0265226,0.009674016,0.0103428215
2.462758833183794,-6.908079841851739,0.011245753083910261,0.007254123687744141,0.0,0,0.0,0,0.14620918,0.14758426,1.2115917,1.2073073,0.009597869,0.010544078,0.0,0,0.024264466,2,0.11147573,0.11331852,0.9949901,0.9842104,0.010463844,0.012160814
2.9762525438601086,-6.908079841851739,0.011247590609959194,0.0073795318603515625,0.0,0,0.01144336,1,0.13896514,0.14003612,1.1295253,1.1164712,0.010171046,0.01144336,0.0,0,0.024264466,2,0.111673616,0.113112,0.9435908,0.9225977,0.010530759,0.012160815
3.4897462545364233,-6.908079841851739,0.011249913488115583,0.0072515010833740234,0.0,0,0.0122427195,1,0.12964669,0.13063131,1.0185082,0.9999196,0.010569119,0.0122427195,0.0,0,0.024264466,2,0.11190492,0.11315596,0.90319645,0.8777939,0.010569119,0.012160814
